,Player,Season,Team,Tournament-fullname,Tournament,Apps,Mins,Total_Aerial_Duels,Won,Lost,Rating,Total_Shots,OutOfBox,SixYardBox,PenaltyArea,Total_Goals,SixYardBox_Goals,PenaltyArea_Goals,OutOfBox_Goals,Unsuccessful,Successful,Total_Dribbles,UnsuccessfulTouches,Dispossessed,TotalTackles,DribbledPast,TotalAttemptedTackles,Total_Interceptions,Fouled,Fouls,Yellow,Red,CaughtOffside,Total_Clearances,ShotsBlocked,CrossesBlocked,PassesBlocked,Total_Saves,Saves_In_SixYardBox,Saves_In_PenaltyArea,Saves_From_OutOfBox,Total_Passes,AccLB,InAccLB,AccSP,InAccSP,Total_Key_Passes,Long,Short,Cross,Corner,Throughball,Freekick,Throwin,Other,Total_Assists
865,Steve Mandanda,2013/2014,Marseille,France-Ligue-1,FL1,38,3354,6,4,2,6.76,-,-,-,-,-,-,-,-,-,-,-,-,-,3,2,5,2,2,-,1,-,-,26,-,-,-,84,4,48,32,706,194,285,212,15,3,3,-,-,-,-,-,-,-,-
866,Steve Mandanda,2012/2013,Marseille,Europe-UEFA-Europa-League,UEL,5,450,2,2,-,6.13,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,7,-,1,6,107,21,46,39,1,-,-,-,-,-,-,-,-,-,-
867,Steve Mandanda,2012/2013,Marseille,France-Ligue-1,FL1,38,3420,4,3,1,6.84,-,-,-,-,-,-,-,-,-,1,1,-,-,-,4,4,3,7,1,4,-,-,37,-,-,-,77,2,44,31,620,149,256,205,10,-,-,-,-,-,-,-,-,-,-
868,Steve Mandanda,2011/2012,Marseille,Europe-UEFA-Champions-League,UCL,9,810,4,3,1,7.41,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,2,1,-,1,-,12,-,-,-,36,2,20,14,239,64,117,52,6,1,1,-,-,-,-,-,-,1,1
869,Steve Mandanda,2011/2012,Marseille,France-Ligue-1,FL1,38,3420,3,3,-,7.0,-,-,-,-,-,-,-,-,-,3,3,-,-,1,1,2,-,3,2,2,-,-,17,-,-,-,84,-,55,29,595,130,234,222,9,1,1,-,-,-,-,-,-,-,-
870,Steve Mandanda,2010/2011,Marseille,Europe-UEFA-Champions-League,UCL,8,720,2,2,-,6.87,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,-,-,-,-,4,-,-,-,15,-,9,6,211,70,78,61,2,-,-,-,-,-,-,-,-,-,-
871,Steve Mandanda,2010/2011,Marseille,France-Ligue-1,FL1,38,3420,3,3,-,6.72,-,-,-,-,-,-,-,-,-,2,2,-,-,-,-,-,-,10,1,1,-,-,30,-,-,-,85,3,46,36,911,251,413,240,7,1,1,-,-,-,-,-,-,-,-
872,Steve Mandanda,2009/2010,Marseille,Europe-UEFA-Champions-League,UCL,6,540,-,-,-,6.46,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,3,-,-,-,-,9,-,-,-,12,1,5,6,157,54,73,29,1,1,1,-,-,-,-,-,-,-,-
873,Steve Mandanda,2009/2010,Marseille,France-Ligue-1,FL1,36,3177,7,5,2,6.66,-,-,-,1,1,-,1,-,1,2,3,-,-,-,1,1,1,3,1,-,1,-,26,-,-,-,67,3,32,32,811,224,359,212,16,1,1,-,-,-,-,-,-,-,-
874,Jefferson Farfán,2017/2018,Lokomotiv Mos..,Europe-UEFA-Europa-League,UEL,9,583,34,11,23,7.02,19,7,4,8,4,1,2,1,2,6,8,14,12,6,5,11,1,10,10,-,-,4,8,-,-,3,-,-,-,-,218,2,2,179,35,8,1,7,-,-,-,-,-,1,1
875,Jefferson Farfán,2017/2018,Lokomotiv Mos..,Russia-Premier-League,RPL,22,1953,71,30,41,7.26,51,9,10,32,10,3,6,1,14,15,29,50,32,18,1,19,13,34,42,3,-,9,27,3,-,7,-,-,-,-,698,18,17,557,106,20,1,19,-,-,1,-,-,3,4
876,Jefferson Farfán,2016/2017,Lokomotiv Mos..,Russia-Premier-League,RPL,6,359,16,9,7,6.5,11,2,2,7,1,-,-,1,2,6,8,7,11,2,-,2,1,6,5,1,-,3,2,-,-,1,-,-,-,-,126,3,-,102,21,1,-,1,-,-,-,-,-,-,-
877,Jefferson Farfán,2015,Peru,International-Copa-America,ICA,4,284,6,4,2,6.92,9,5,-,4,-,-,-,-,4,4,8,7,8,2,-,2,1,10,7,1,-,2,2,1,-,2,-,-,-,-,117,1,2,92,22,7,4,3,-,-,-,-,-,-,-
878,Jefferson Farfán,2014/2015,Schalke 04,Germany-Bundesliga,GB,9,565,30,13,17,6.91,9,2,-,7,-,-,-,-,14,20,34,13,13,8,2,10,3,16,9,2,-,1,3,-,2,3,-,-,-,-,249,2,14,172,61,23,10,13,-,-,-,-,-,-,-
879,Jefferson Farfán,2013/2014,Schalke 04,Europe-UEFA-Champions-League,UCL,5,387,8,4,4,7.44,10,4,1,5,-,-,-,-,7,16,23,9,11,3,2,5,2,6,6,1,-,1,2,-,1,2,-,-,-,-,184,5,4,151,24,12,3,9,2,-,-,1,-,-,2
880,Jefferson Farfán,2013/2014,Schalke 04,Germany-Bundesliga,GB,19,1524,52,18,34,7.7,28,14,2,12,9,1,7,1,26,56,82,25,30,30,20,50,16,25,24,2,-,3,10,-,-,11,-,-,-,-,693,19,24,536,114,45,17,28,2,-,-,3,-,1,5
881,Jefferson Farfán,2012/2013,Schalke 04,Germany-Bundesliga,GB,27,2179,69,20,49,7.71,50,16,2,32,6,2,4,-,50,75,125,25,70,51,13,64,28,49,44,1,-,9,2,-,2,-,-,-,-,-,1015,24,20,815,156,84,39,45,3,2,-,-,-,3,6
882,Jefferson Farfán,2012/2013,Schalke 04,Europe-UEFA-Champions-League,UCL,7,564,19,7,12,7.48,11,6,-,5,1,-,1,-,17,13,30,16,12,8,2,10,5,11,13,-,-,1,4,-,1,-,-,-,-,-,305,8,4,255,38,27,10,17,2,1,-,-,-,1,3
883,Jefferson Farfán,2011/2012,Schalke 04,Germany-Bundesliga,GB,23,1754,53,22,31,7.6,24,9,2,13,4,1,2,1,43,60,103,21,42,32,19,51,21,56,47,2,-,7,4,1,4,-,-,-,-,-,797,21,21,616,139,62,23,39,3,1,-,1,-,5,8
884,Jefferson Farfán,2010/2011,Schalke 04,Germany-Bundesliga,GB,28,2341,42,13,29,7.23,28,9,-,19,3,-,3,-,68,73,141,42,68,47,22,69,25,62,41,7,-,7,17,-,3,-,-,-,-,-,968,35,27,763,143,51,21,30,5,3,-,-,-,1,6
885,Jefferson Farfán,2010/2011,Schalke 04,Europe-UEFA-Champions-League,UCL,10,819,17,7,10,7.49,22,10,1,11,4,-,3,1,20,16,36,9,13,19,4,23,16,11,13,5,-,2,10,-,1,-,-,-,-,-,395,13,10,314,58,16,6,10,-,-,-,-,-,1,1
886,Jefferson Farfán,2009/2010,Schalke 04,Germany-Bundesliga,GB,33,2833,55,17,38,7.27,55,14,7,34,8,3,5,-,44,65,109,-,88,38,14,52,17,82,75,4,-,7,4,5,-,-,-,-,-,-,1004,48,13,789,154,48,3,45,2,-,1,-,-,5,8
887,Birkir Már Sævarsson,2017,Hammarby,Sweden-Allsvenskan,SA,29,2582,55,35,20,6.93,15,8,1,6,-,-,-,-,14,17,31,22,5,45,5,50,49,25,20,4,-,1,88,11,10,14,-,-,-,-,1114,68,118,796,132,27,7,20,4,-,-,-,-,2,6
888,Birkir Már Sævarsson,2016,Hammarby,Sweden-Allsvenskan,SA,27,2355,44,29,15,6.99,27,8,-,19,1,-,1,-,21,23,44,15,16,41,18,59,51,20,29,3,-,2,96,17,12,6,-,-,-,-,945,70,109,622,144,18,1,17,2,-,-,-,-,-,2
889,Birkir Már Sævarsson,2016,Iceland,International-European-Championship,UEC,5,450,9,4,5,6.39,1,-,-,1,-,-,-,-,4,2,6,5,1,11,7,18,7,3,5,1,-,-,15,4,-,3,-,-,-,-,106,8,18,64,16,1,1,-,-,-,-,-,-,-,-
890,Emil Hallfreðsson,2017/2018,Udinese,Italy-Serie-A,ISA,19,761,18,12,6,6.39,2,2,-,-,-,-,-,-,3,8,11,9,11,19,17,36,20,12,20,5,-,-,16,2,-,11,-,-,-,-,435,29,4,356,46,13,2,11,-,-,-,-,-,-,-
891,Emil Hallfreðsson,2016/2017,Udinese,Italy-Serie-A,ISA,28,1990,41,23,18,6.77,19,14,-,5,-,-,-,-,4,23,27,25,28,67,36,103,38,27,52,10,-,-,23,3,4,22,-,-,-,-,929,42,25,752,110,19,2,17,1,-,-,1,-,2,4
892,Emil Hallfreðsson,2015/2016,Verona,Italy-Serie-A,ISA,16,1220,42,25,17,6.74,14,11,-,3,-,-,-,-,10,22,32,9,19,33,23,56,15,15,25,8,-,-,11,-,3,20,-,-,-,-,557,25,17,419,96,19,4,15,-,-,-,-,-,1,1
893,Emil Hallfreðsson,2015/2016,Udinese,Italy-Serie-A,ISA,11,661,26,8,18,6.46,5,4,-,1,-,-,-,-,5,6,11,7,5,20,20,40,16,9,22,3,-,-,14,4,-,8,-,-,-,-,232,12,14,165,41,6,2,4,-,-,-,-,-,-,-
894,Emil Hallfreðsson,2014/2015,Verona,Italy-Serie-A,ISA,28,2114,56,32,24,6.96,24,19,-,5,1,-,-,1,14,19,33,23,31,49,32,81,39,33,38,7,1,1,44,4,5,15,-,-,-,-,854,28,13,698,115,46,11,35,6,1,-,3,-,3,9
895,Emil Hallfreðsson,2016,Iceland,International-European-Championship,UEC,1,24,-,-,-,5.9,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,8,-,-,6,2,-,-,-,-,-,-,-,-,-,-
896,Emil Hallfreðsson,2013/2014,Verona,Italy-Serie-A,ISA,33,2469,127,65,62,7.04,35,31,-,4,2,-,1,1,21,29,50,35,37,76,43,119,43,39,76,5,-,-,51,8,8,27,-,-,-,-,1037,54,13,828,142,38,13,25,1,-,1,-,-,1,3
897,Thiago Silva,2017/2018,Paris Saint G..,Europe-UEFA-Champions-League,UCL,6,522,15,9,6,7.01,2,-,-,2,-,-,-,-,-,-,-,-,1,5,1,6,4,3,1,-,-,-,29,4,1,4,-,-,-,-,350,13,9,319,9,1,-,1,-,-,-,-,-,-,-
898,Thiago Silva,2017/2018,Paris Saint G..,France-Ligue-1,FL1,25,2117,72,48,24,7.08,11,1,2,8,1,-,1,-,-,1,1,3,-,30,9,39,19,12,24,5,-,-,107,18,7,10,-,-,-,-,1712,102,27,1543,40,4,1,3,-,-,-,-,-,-,-
899,Thiago Silva,2016/2017,Paris Saint G..,Europe-UEFA-Champions-League,UCL,7,586,24,16,8,6.88,6,-,4,2,-,-,-,-,-,-,-,1,3,12,2,14,12,4,7,-,-,-,34,1,-,3,-,-,-,-,427,17,5,393,12,1,-,1,-,-,-,-,-,-,-
900,Thiago Silva,2016/2017,Paris Saint G..,France-Ligue-1,FL1,27,2386,80,60,20,7.38,22,1,8,13,3,3,-,-,1,2,3,3,-,32,7,39,52,25,14,1,-,2,112,24,3,2,-,-,-,-,2151,133,55,1886,77,12,2,10,-,-,-,-,-,2,2
901,Thiago Silva,2015/2016,Paris Saint G..,Europe-UEFA-Champions-League,UCL,9,810,30,23,7,7.42,3,-,-,3,-,-,-,-,-,1,1,1,-,20,3,23,27,15,9,1,-,-,55,4,3,5,-,-,-,-,603,26,15,537,25,2,-,2,-,-,-,-,-,-,-
902,Thiago Silva,2015/2016,Paris Saint G..,France-Ligue-1,FL1,30,2622,104,73,31,7.65,15,-,3,12,1,-,1,-,2,16,18,3,3,52,15,67,94,24,19,3,-,-,145,20,15,14,-,-,-,-,2417,111,71,2176,59,8,2,6,-,-,-,-,-,1,1
903,Thiago Silva,2015,Brazil,International-Copa-America,ICA,3,270,20,16,4,7.46,3,-,-,3,1,-,1,-,-,1,1,1,-,2,-,2,7,5,3,1,-,-,23,1,2,1,-,-,-,-,142,10,9,113,10,-,-,-,-,-,-,-,-,-,-
904,Thiago Silva,2014/2015,Paris Saint G..,Europe-UEFA-Champions-League,UCL,6,471,16,10,6,6.79,-,-,-,-,-,-,-,-,-,2,2,1,1,6,1,7,10,2,7,-,-,-,15,5,-,3,-,-,-,-,329,17,10,290,12,-,-,-,-,-,-,-,-,-,-
905,Thiago Silva,2014/2015,Paris Saint G..,France-Ligue-1,FL1,26,2309,108,90,18,7.53,11,-,2,9,1,-,1,-,3,4,7,4,3,63,6,69,73,25,13,1,-,-,172,16,6,14,-,-,-,-,1646,115,81,1386,64,3,1,2,-,-,-,-,-,-,-
906,Thiago Silva,2013/2014,Paris Saint G..,Europe-UEFA-Champions-League,UCL,7,568,14,9,5,7.12,1,-,-,1,-,-,-,-,2,1,3,-,1,13,2,15,19,4,2,-,-,-,33,6,5,3,-,-,-,-,391,33,15,321,22,1,-,1,-,-,-,-,-,-,-
907,Thiago Silva,2013/2014,Paris Saint G..,France-Ligue-1,FL1,28,2386,93,71,22,7.42,24,2,2,20,5,2,3,-,1,8,9,9,9,32,11,43,63,26,16,1,-,-,143,23,8,6,-,-,-,-,1856,198,52,1522,84,6,3,3,-,-,-,-,-,-,-
908,Thiago Silva,2014,Brazil,International-FIFA-World-Cup,WC,6,540,20,14,6,7.11,2,-,2,-,1,1,-,-,-,-,-,1,-,8,2,10,10,6,5,3,-,-,46,8,1,4,-,-,-,-,261,33,18,194,16,3,-,3,-,-,-,-,-,-,-
909,Thiago Silva,2013,Brazil,International-Confederations-Cup,ICC,5,450,3,1,2,6.8,3,2,-,1,-,-,-,-,-,1,1,1,-,8,-,8,8,9,6,1,-,-,18,3,1,-,-,-,-,-,246,23,12,192,19,-,-,-,-,-,-,-,-,-,-
910,Thiago Silva,2012/2013,Paris Saint G..,Europe-UEFA-Champions-League,UCL,9,801,18,14,4,7.57,6,-,1,5,2,-,2,-,-,4,4,-,-,18,1,19,35,6,9,3,-,-,51,6,1,-,-,-,-,-,342,46,16,249,31,1,-,1,-,-,-,-,-,-,-
911,Thiago Silva,2012/2013,Paris Saint G..,France-Ligue-1,FL1,22,1900,62,46,16,7.39,13,4,-,9,-,-,-,-,1,4,5,1,5,43,6,49,62,26,14,2,1,-,138,17,7,-,-,-,-,-,1110,108,53,886,63,9,-,9,-,-,-,-,-,-,-
912,Thiago Silva,2011/2012,AC Milan,Italy-Serie-A,ISA,27,2296,56,44,12,7.46,18,10,-,8,2,-,1,1,1,10,11,3,8,34,6,40,91,25,20,2,-,1,187,18,9,-,-,-,-,-,1625,294,55,1184,92,8,2,6,-,-,-,-,-,-,-
913,Thiago Silva,2011/2012,AC Milan,Europe-UEFA-Champions-League,UCL,7,590,9,8,1,7.19,4,1,-,3,1,-,1,-,-,2,2,1,1,16,1,17,23,2,6,-,-,1,42,1,1,-,-,-,-,-,346,51,14,245,36,2,-,2,-,-,-,-,-,-,-
914,Thiago Silva,2010/2011,AC Milan,Italy-Serie-A,ISA,33,2898,62,43,19,7.48,21,13,2,6,1,1,-,-,2,8,10,8,8,69,13,82,74,27,26,1,-,-,251,16,11,-,-,-,-,-,1981,349,58,1471,103,9,1,8,-,-,-,-,-,-,-
915,Thiago Silva,2010/2011,AC Milan,Europe-UEFA-Champions-League,UCL,6,540,8,4,4,7.42,2,1,-,1,-,-,-,-,-,3,3,-,1,12,3,15,26,15,6,-,-,-,31,3,4,-,-,-,-,-,364,51,18,265,30,3,1,2,-,-,-,-,-,-,-
916,Thiago Silva,2009/2010,AC Milan,Italy-Serie-A,ISA,33,2921,68,49,19,7.44,14,6,2,7,3,1,2,-,5,10,15,-,10,70,9,79,90,39,41,3,-,-,245,28,10,-,-,-,-,-,1625,226,66,1246,87,4,1,3,-,-,-,-,-,-,-
917,Thiago Silva,2009/2010,AC Milan,Europe-UEFA-Champions-League,UCL,7,561,11,9,2,7.1,5,1,-,4,-,-,-,-,2,4,6,-,3,8,2,10,20,8,4,-,-,-,60,6,1,-,-,-,-,-,273,40,14,196,23,3,1,2,-,-,-,-,-,-,-
918,Andreas Granqvist,2017/2018,FC Krasnodar,Russia-Premier-League,RPL,29,2610,121,81,40,7.16,9,-,-,9,1,-,1,-,1,18,19,10,4,40,5,45,62,27,40,6,-,4,115,33,6,15,-,-,-,-,1832,126,102,1468,136,11,2,9,-,-,-,-,-,2,2
919,Andreas Granqvist,2016/2017,FC Krasnodar,Russia-Premier-League,RPL,29,2610,102,66,36,7.12,7,-,-,7,-,-,-,-,2,6,8,9,2,38,12,50,80,25,33,1,-,-,111,22,5,12,-,-,-,-,1759,145,82,1390,142,4,1,3,-,-,-,-,-,1,1
920,Andreas Granqvist,2016/2017,FC Krasnodar,Europe-UEFA-Europa-League,UEL,9,781,38,20,18,6.74,1,-,-,1,-,-,-,-,1,4,5,6,-,7,3,10,29,7,17,3,1,-,45,4,1,4,-,-,-,-,442,25,38,331,48,2,-,2,-,-,-,-,-,-,-
921,Andreas Granqvist,2015/2016,FC Krasnodar,Russia-Premier-League,RPL,29,2533,114,77,37,7.3,8,-,2,6,1,1,-,-,-,8,8,6,4,32,5,37,106,19,22,3,-,2,133,25,4,11,-,-,-,-,1585,130,61,1286,108,2,-,2,-,-,-,-,-,-,-
922,Andreas Granqvist,2015/2016,FC Krasnodar,Europe-UEFA-Europa-League,UEL,8,720,31,19,12,7.23,1,-,-,1,-,-,-,-,1,2,3,1,-,11,2,13,38,10,5,1,-,1,32,9,-,-,-,-,-,-,360,30,26,278,26,1,-,1,-,-,-,-,-,-,-
923,Andreas Granqvist,2014/2015,FC Krasnodar,Europe-UEFA-Europa-League,UEL,5,450,24,16,8,6.9,3,-,-,3,1,-,1,-,-,-,-,2,2,15,-,15,11,1,7,2,-,-,23,3,-,2,-,-,-,-,211,18,16,155,22,1,-,1,-,-,-,-,-,-,-
924,Andreas Granqvist,2014/2015,FC Krasnodar,Russia-Premier-League,RPL,27,2430,114,76,38,7.28,7,-,-,7,-,-,-,-,2,7,9,3,1,48,12,60,91,23,33,5,-,-,182,16,6,16,-,-,-,-,1259,84,91,969,115,4,1,3,-,-,-,-,-,-,-
925,Andreas Granqvist,2016,Sweden,International-European-Championship,UEC,3,270,22,17,5,7.31,1,-,-,1,-,-,-,-,-,2,2,-,-,1,1,2,7,7,6,-,-,-,28,3,1,-,-,-,-,-,151,15,12,105,19,-,-,-,-,-,-,-,-,-,-
926,Andreas Granqvist,2013/2014,FC Krasnodar,Russia-Premier-League,RPL,20,1714,122,86,36,7.18,4,-,1,3,1,1,-,-,4,4,8,6,5,26,8,34,40,12,21,5,1,-,165,9,6,5,-,-,-,-,764,57,26,557,124,-,-,-,-,-,-,-,-,-,-
927,Andreas Granqvist,2012/2013,Genoa,Italy-Serie-A,ISA,35,2951,132,87,45,7.1,10,-,1,9,1,1,-,-,4,11,15,10,8,87,27,114,56,24,60,7,-,1,291,23,14,-,-,-,-,-,1327,111,86,982,148,7,2,5,-,-,-,-,-,1,1
928,Andreas Granqvist,2012,Sweden,International-European-Championship,UEC,3,247,8,5,3,6.25,-,-,-,-,-,-,-,-,-,-,-,1,3,3,4,7,1,1,7,-,-,-,9,1,1,-,-,-,-,-,105,7,7,73,18,-,-,-,-,-,-,-,-,-,-
929,Andreas Granqvist,2011/2012,Genoa,Italy-Serie-A,ISA,28,2344,67,43,24,7.03,6,-,1,6,2,-,2,-,1,12,13,7,3,58,15,73,72,30,35,3,-,3,246,25,12,-,-,-,-,-,902,62,44,698,98,6,-,6,-,-,-,-,-,1,1
930,Sebastian Larsson,2017/2018,Hull,England-Championship,EC,40,3246,56,20,36,6.7,35,31,-,4,2,-,1,1,5,14,19,30,12,70,57,127,39,24,52,13,-,-,37,11,11,39,-,-,-,-,1806,156,170,1276,204,44,6,38,1,1,1,-,-,2,4
931,Sebastian Larsson,2016/2017,Sunderland,England-Premier-League,EPL,21,1471,27,14,13,6.46,16,14,-,2,-,-,-,-,2,3,5,10,15,37,21,58,13,9,30,4,1,-,32,9,4,12,-,-,-,-,642,50,47,464,81,23,12,11,1,-,-,1,-,-,1
932,Sebastian Larsson,2015/2016,Sunderland,England-Premier-League,EPL,18,548,13,6,7,6.29,7,5,-,2,-,-,-,-,-,4,4,3,3,12,17,29,10,6,9,2,-,-,11,-,4,8,-,-,-,-,236,10,16,168,42,7,1,6,-,-,1,-,-,-,1
933,Sebastian Larsson,2014/2015,Sunderland,England-Premier-League,EPL,36,3061,51,20,31,7.01,45,35,1,9,3,-,1,2,10,21,31,26,31,85,50,135,39,50,51,10,-,3,45,15,14,25,-,-,-,-,1387,91,110,1043,143,58,26,32,2,2,-,-,-,1,3
934,Sebastian Larsson,2016,Sweden,International-European-Championship,UEC,3,250,6,3,3,6.53,1,1,-,-,-,-,-,-,-,1,1,2,-,1,2,3,2,-,6,-,-,-,6,1,1,4,-,-,-,-,89,5,3,66,15,2,-,2,-,-,-,-,-,-,-
935,Sebastian Larsson,2013/2014,Sunderland,England-Premier-League,EPL,31,2220,31,13,18,6.72,33,25,1,7,1,-,1,-,2,3,5,18,20,60,32,92,27,17,37,6,-,1,20,7,8,15,-,-,-,-,1039,68,56,778,137,49,22,27,2,2,1,-,-,-,3
936,Sebastian Larsson,2012/2013,Sunderland,England-Premier-League,EPL,38,3001,41,16,25,6.82,30,24,-,6,1,-,-,1,6,10,16,12,18,79,38,117,50,16,52,5,-,3,47,16,15,-,-,-,-,-,1262,85,44,970,163,39,15,24,1,-,-,-,-,2,3
937,Sebastian Larsson,2012,Sweden,International-European-Championship,UEC,3,248,2,-,2,7.38,5,2,-,3,1,-,1,-,1,2,3,1,3,4,3,7,6,3,7,-,-,-,4,-,-,-,-,-,-,-,102,4,4,77,17,3,2,1,2,-,-,1,-,-,2
938,Sebastian Larsson,2011/2012,Sunderland,England-Premier-League,EPL,32,2710,27,9,18,7.1,35,19,2,14,7,1,2,4,7,12,19,24,30,80,38,118,47,15,33,6,-,3,28,5,14,-,-,-,-,-,981,45,67,682,187,54,21,33,1,-,-,1,-,1,2
939,Sebastian Larsson,2010/2011,Birmingham,England-Premier-League,EPL,35,2833,39,10,29,6.94,41,32,-,9,4,-,4,-,11,10,21,37,28,68,34,102,39,23,34,5,-,4,38,11,14,-,-,-,-,-,1172,68,92,826,186,63,39,24,5,1,-,2,-,1,6
940,Sebastian Larsson,2009/2010,Birmingham,England-Premier-League,EPL,33,2382,58,20,38,6.92,40,27,-,13,4,-,1,3,12,17,29,-,36,57,25,82,60,23,38,3,-,3,29,8,17,-,-,-,-,-,845,34,63,563,185,33,18,15,1,-,-,1,-,1,2
941,Adolfo Machado,2018,Houston Dynam..,USA-Major-League-Soccer,UMLS,10,875,48,15,33,6.79,2,-,-,2,-,-,-,-,2,2,4,7,1,21,7,28,17,3,18,2,-,-,44,5,3,7,-,-,-,-,370,28,28,262,52,7,1,6,-,-,-,-,-,-,-
942,Adolfo Machado,2017,Houston Dynam..,USA-Major-League-Soccer,UMLS,38,3420,93,59,34,6.93,11,2,2,7,-,-,-,-,2,4,6,12,4,78,16,94,94,11,35,6,-,-,211,23,3,23,-,-,-,-,1131,100,126,785,120,9,8,1,-,-,-,-,1,1,2
943,Abel Aguilar,2014/2015,Toulouse,France-Ligue-1,FL1,21,1660,75,46,29,6.84,10,4,-,6,-,-,-,-,2,4,6,13,7,42,29,71,54,9,15,5,-,1,31,5,7,20,-,-,-,-,979,59,64,715,141,9,-,9,-,-,-,-,-,1,1
944,Abel Aguilar,2013/2014,Toulouse,France-Ligue-1,FL1,28,2451,113,65,48,6.96,17,10,-,7,1,-,1,-,4,-,4,13,25,76,32,108,52,33,39,7,-,1,73,13,5,24,-,-,-,-,1706,113,70,1272,251,15,-,15,-,-,-,-,-,-,-
945,Abel Aguilar,2014,Colombia,International-FIFA-World-Cup,WC,3,238,11,7,4,7.17,-,-,-,-,-,-,-,-,-,-,-,1,-,6,12,18,3,3,6,-,-,-,6,1,1,1,-,-,-,-,125,6,5,100,14,4,-,4,-,-,-,-,-,2,2
946,Abel Aguilar,2012/2013,Deportivo La ..,Spain-La-Liga,SLL,28,2414,129,70,59,7.08,41,17,7,17,3,2,1,-,14,12,26,17,19,85,19,104,47,36,42,12,1,8,66,15,1,-,-,-,-,-,1403,99,35,1047,222,25,4,21,-,-,-,-,-,3,3
947,Abel Aguilar,2010/2011,Hercules,Spain-La-Liga,SLL,34,2871,204,103,101,6.97,33,22,1,10,-,-,-,-,15,9,24,29,35,111,33,144,97,34,62,11,1,3,53,7,5,-,-,-,-,-,1636,185,58,1108,285,25,3,22,-,-,-,-,-,-,-
948,Abel Aguilar,2009/2010,Real Zaragoza,Spain-La-Liga,SLL,27,1685,77,37,40,6.67,28,10,3,15,4,-,4,-,14,6,20,-,22,62,20,82,25,23,56,9,-,4,32,2,1,-,-,-,-,-,797,54,26,531,186,21,1,20,-,-,1,-,-,-,1
949,Shinji Okazaki,2017/2018,Leicester,England-Premier-League,EPL,27,1330,89,31,58,6.58,28,4,9,15,6,4,2,-,22,16,38,34,30,25,24,49,8,28,20,2,-,9,5,1,1,14,-,-,-,-,386,7,6,276,97,15,2,13,-,-,-,-,-,2,2
950,Shinji Okazaki,2016/2017,Leicester,Europe-UEFA-Champions-League,UCL,7,338,34,12,22,6.48,7,1,1,5,1,-,1,-,4,5,9,11,10,5,5,10,2,7,5,-,-,2,1,-,-,2,-,-,-,-,112,2,1,86,23,1,1,-,-,-,-,-,-,-,-
951,Shinji Okazaki,2016/2017,Leicester,England-Premier-League,EPL,30,1578,113,26,87,6.5,29,7,4,18,3,1,2,-,11,13,24,48,29,30,34,64,12,45,28,1,-,4,5,2,1,19,-,-,-,-,438,12,6,316,104,14,1,13,-,-,1,-,-,-,1
952,Shinji Okazaki,2015/2016,Leicester,England-Premier-League,EPL,36,2074,185,53,132,6.61,46,6,16,24,5,3,2,-,36,17,53,54,48,37,22,59,15,47,31,1,-,8,6,3,2,22,-,-,-,-,542,5,3,401,133,20,-,20,-,-,-,-,-,-,-
953,Shinji Okazaki,2014/2015,Mainz 05,Germany-Bundesliga,GB,32,2788,348,105,243,7.04,59,4,9,46,12,4,8,-,38,39,77,57,77,24,22,46,12,77,50,4,-,49,7,7,-,16,-,-,-,-,584,14,9,402,159,26,2,24,1,-,-,-,-,2,3
954,Shinji Okazaki,2013/2014,Mainz 05,Germany-Bundesliga,GB,33,2719,333,111,222,7.23,72,9,11,52,15,5,9,1,27,46,73,51,86,42,38,80,19,74,56,2,-,51,6,7,-,12,-,-,-,-,587,9,1,437,140,27,3,24,-,-,-,-,-,1,1
955,Shinji Okazaki,2014,Japan,International-FIFA-World-Cup,WC,3,249,8,4,4,6.61,2,-,-,2,1,-,1,-,1,1,2,5,5,4,3,7,2,6,8,-,-,-,2,-,-,-,-,-,-,-,41,-,-,30,11,-,-,-,-,-,-,-,-,-,-
956,Shinji Okazaki,2013,Japan,International-Confederations-Cup,ICC,3,270,12,7,5,7.6,10,1,-,9,2,-,2,-,3,3,6,5,4,8,1,9,2,16,5,-,-,2,1,-,-,-,-,-,-,-,61,2,1,43,15,1,1,-,-,-,-,-,-,-,-
957,Shinji Okazaki,2012/2013,VfB Stuttgart,Germany-Bundesliga,GB,25,1027,51,17,34,6.26,25,6,2,17,1,-,1,-,27,18,45,19,37,22,19,41,14,28,26,3,-,8,10,1,1,-,-,-,-,-,251,12,3,192,44,5,-,5,-,-,-,-,-,-,-
958,Shinji Okazaki,2012/2013,VfB Stuttgart,Europe-UEFA-Europa-League,UEL,9,593,24,8,16,6.99,22,2,2,18,2,-,2,-,4,13,17,11,15,15,12,27,9,11,7,-,-,5,6,2,-,-,-,-,-,-,197,5,3,167,22,6,-,6,-,-,-,-,-,1,1
